id_store,pssstore_stars_rating,pssstore_stars_rating_count,metacritic_critic_score,is_ps4,is_indie,is_dlc,is_vr,is_opti_ps5_pro,is_remaster,is_ps_exclusive,series_count,packs_deluxe_count,has_microtransactions,dlcs_count,trophies_count,has_local_multiplayer,local_multiplayer_max_players,has_online_multiplayer,online_multiplayer_max_players,is_online_only,difficulty,hours_main_story,hours_completionist,base_price,release_year,release_month,days_to_10_percent_discount,days_to_10_percent_discount_category,days_to_25_percent_discount,days_to_25_percent_discount_category,days_to_33_percent_discount,days_to_33_percent_discount_category,days_to_50_percent_discount,days_to_50_percent_discount_category,days_to_75_percent_discount,days_to_75_percent_discount_category,has_5pct_discount_at_30d,has_10pct_discount_at_60d,has_33_percent_discount_before_0.6_year,has_50_percent_discount_before_1_year,has_75_percent_discount_before_3_year,publisher_category,publisher_game_count_cat,publisher_game_count,genre_action_aventure,genre_roles,genre_sports,genre_reflexion,genre_rapide,popularity_score,popularity_category,download_size_gb,download_size_category,voice_languages_count,localization_category,sub_languages_count,content_score,content_category,exclusif_playstation_content,visibility_score,visibility_category,pegi_unified,price_category,game_age_years,release_season,log_pssstore_stars_rating_count
EP6713-PPSA04866_00-LASTORICRU0000EU,3.21,375,57,0,0,0,0,0,0,0,0,0,0,0,31,1,2,1,2,0,3,15,15,19.99,2022,10,183.0,6-12_mois,415.0,1-2_ans,415.0,1-2_ans,415.0,1-2_ans,415.0,1-2_ans,0,0,0,0,1,other,medium,9,1,1,0,0,0,68.4,high,,,1.0,basic,5.0,75.0,rich,0,80.0,high,16,15 - 24.99,3,fall,5.929589143389895
EP1661-PPSA20260_00-SYPS5THELASTSHOT,3.69,87,,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,5,5,9.99,2024,9,29.0,0-3_mois,29.0,0-3_mois,76.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,1,1,1,0,,other,major,77,1,0,0,1,1,51.2,medium,,,,none,,22.0,light,0,37.0,low,12,8 - 14.99,1,fall,4.477336814478207
EP5539-PPSA09525_00-2899485575378333,4.75,332,,1,1,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,,39,39,24.99,2023,3,76.0,0-3_mois,337.0,6-12_mois,440.0,1-2_ans,,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,,aa,major,56,1,1,0,1,0,67.7,high,1.31,small,,basic,11.0,69.0,rich,0,76.0,high,12,15 - 24.99,2,spring,5.808142489980444
EP2638-PPSA04461_00-9046638664675950,3.95,1286,,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,,22,22,24.99,2021,11,139.0,3-6_mois,139.0,3-6_mois,695.0,1-2_ans,695.0,1-2_ans,,jamais_ou_plus,0,0,0,0,0,other,small,5,1,1,0,0,1,80.4,very_high,,,,none,,50.0,standard,0,53.0,moderate,18,15 - 24.99,4,fall,7.160069207596127
EP4382-PPSA03482_00-THELASTWORKER000,3.53,137,70,0,1,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,2,4,,19.99,2023,3,65.0,0-3_mois,65.0,0-3_mois,247.0,6-12_mois,247.0,6-12_mois,728.0,1-2_ans,0,0,0,1,1,other,medium,10,1,0,0,1,0,53.7,medium,,,1.0,basic,4.0,50.0,standard,1,75.0,high,16,15 - 24.99,2,spring,4.927253685157205
EP4382-PPSA03482_00-0539457337950205,3.53,137,,0,1,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,2,10,,24.99,2025,4,16.0,0-3_mois,51.0,0-3_mois,51.0,0-3_mois,51.0,0-3_mois,,moins_de_2_ans_sans_baisse,1,1,1,1,,other,medium,10,1,0,0,1,1,64.3,high,,,1.0,basic,5.0,53.0,standard,1,67.0,high,3,15 - 24.99,0,spring,4.927253685157205
EP4476-PPSA24728_00-KODBRTHELASTZONE,3.55,737,,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,,,9.99,2025,9,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,,,,other,medium,9,1,0,0,1,0,86.0,very_high,,,,none,,28.0,light,0,38.0,low,12,8 - 14.99,0,fall,6.6039438246004725
EP9000-PPSA15508_00-THELASTOFUSPART2,4.51,250956,90,0,0,0,0,1,1,0,5,0,0,1,41,0,0,0,0,0,3,23,23,49.99,2024,1,132.0,3-6_mois,615.0,1-2_ans,615.0,1-2_ans,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,aaa,major,94,1,0,0,0,0,99.8,very_high,,,4.0,standard,4.0,94.0,extensive,1,98.0,very_high,18,40+,1,winter,12.433036888696838
EP9000-PPSA07642_00-TLOUPART1DDE0000,4.89,101355,89,0,0,0,0,1,0,0,5,1,0,1,29,0,0,0,0,0,2,14,14,89.99,2022,9,78.0,0-3_mois,475.0,1-2_ans,475.0,1-2_ans,823.0,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,0,aaa,major,94,1,0,0,0,0,99.1,very_high,73.66,huge,10.0,good,18.0,100.0,extensive,1,99.0,very_high,18,40+,3,fall,11.526394350917192
EP2103-PPSA06615_00-LEGENDOFBUMBOPS5,4.06,54,,0,1,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,,9,9,19.99,2022,6,,jamais_ou_plus,,jamais_ou_plus,,jamais_ou_plus,,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,0,other,small,3,1,0,0,1,0,31.2,low,,,1.0,minimal,1.0,25.0,light,0,18.0,obscure,7,15 - 24.99,3,summer,4.007333185232471
UP2005-PPSA26924_00-TLOCYBERCOWBOY00,2.41,22,,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,,,,4.99,2024,12,36.0,0-3_mois,36.0,0-3_mois,183.0,6-12_mois,232.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,specialized,major,253,1,0,0,0,1,22.7,low,0.19,tiny,,basic,10.0,22.0,light,0,34.0,low,7,0 - 7.99,1,winter,3.1354942159291497
EP9000-PPSA06703_00-SCES030430000000,4.85,8482,,1,0,0,0,0,0,1,0,0,0,0,47,0,0,0,0,0,4,47,47,9.99,2025,3,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,aaa,major,94,0,1,0,0,0,95.8,very_high,6.02,medium,5.0,standard,5.0,91.0,extensive,1,94.0,very_high,12,8 - 14.99,0,spring,9.045819439807735
EP1063-PPSA11308_00-HAJIMARIDELUXEED,4.87,616,81,1,0,0,1,0,0,0,13,2,0,6,53,0,0,0,0,0,4,43,43,89.99,2023,7,147.0,3-6_mois,147.0,3-6_mois,147.0,3-6_mois,166.0,3-6_mois,,jamais_ou_plus,0,0,1,1,,aa,large,31,0,1,0,0,0,76.0,high,17.94,medium,2.0,basic,1.0,100.0,extensive,1,95.0,very_high,18,40+,2,summer,6.424869023905388
EP1063-PPSA17673_00-EDSENNOKISEKI3RD,4.78,5876,,0,0,0,0,0,0,0,13,0,0,3,53,0,0,0,0,0,4,60,60,39.99,2024,2,68.0,0-3_mois,68.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,aa,large,31,0,1,0,0,0,93.1,very_high,,,2.0,basic,2.0,88.0,extensive,0,85.0,very_high,12,25 - 39.99,1,winter,8.678801706612651
EP1063-PPSA17678_00-EDSENNOKISEKI4TH,4.62,6740,8,0,0,0,0,0,0,0,13,0,0,3,53,0,0,0,0,0,5,61,61,39.99,2024,2,68.0,0-3_mois,68.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,aa,large,31,0,1,0,0,0,93.8,very_high,,,2.0,basic,1.0,97.0,extensive,0,91.0,very_high,12,25 - 39.99,1,winter,8.815963560853438
EP1063-PPSA18987_00-KURONOKISEKIEU00,4.75,3492,84,1,0,0,0,0,0,0,13,2,0,6,53,0,0,0,0,0,3,55,55,59.99,2024,7,140.0,3-6_mois,418.0,1-2_ans,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,aa,large,31,1,1,0,0,0,91.1,very_high,10.83,medium,2.0,basic,1.0,100.0,extensive,0,95.0,very_high,12,40+,1,summer,8.158516244806831
EP1063-PPSA24327_00-EDKURONOKISEKI02,4.51,1887,76,1,0,0,0,0,0,0,13,2,0,15,53,0,0,0,0,0,3,45,45,59.99,2025,2,124.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,aa,large,31,1,1,0,0,0,88.9,very_high,16.4,medium,2.0,basic,1.0,100.0,extensive,0,95.0,very_high,18,40+,0,winter,7.543273346705446
EP1063-PPSA17528_00-LLHDFULLGAME0000,3.63,70,6,1,0,0,0,0,1,0,0,0,0,1,32,0,0,0,0,0,,,,49.99,2024,3,130.0,3-6_mois,130.0,3-6_mois,187.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,1,0,,aa,large,31,1,1,0,1,0,43.6,medium,7.16,medium,1.0,minimal,1.0,41.0,standard,0,76.0,high,12,40+,1,spring,4.2626798770413155
UP8408-PPSA23069_00-0562520711252135,3.45,38,,0,1,0,0,0,0,0,0,0,0,0,7,1,4,0,0,0,,1,1,4.99,2024,10,53.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,0,,other,small,2,1,0,0,0,1,33.7,low,,,,none,,19.0,minimal,0,16.0,obscure,3,0 - 7.99,1,fall,3.6635616461296463
EP4591-PPSA07368_00-36133263LOTPS5EU,4.55,196,,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,,5,5,19.99,2023,1,58.0,0-3_mois,211.0,6-12_mois,318.0,6-12_mois,318.0,6-12_mois,,jamais_ou_plus,0,1,0,1,,other,small,2,1,1,1,0,0,59.6,medium,1.15,small,2.0,standard,10.0,50.0,standard,0,46.0,moderate,16,15 - 24.99,2,winter,5.2832037287379885
EP0896-PPSA06990_00-RGDRAGONFLAMEHIG,4.04,51,,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,1,,4.99,2022,5,62.0,0-3_mois,62.0,0-3_mois,217.0,6-12_mois,385.0,1-2_ans,,jamais_ou_plus,0,0,1,0,0,specialized,major,230,1,0,1,0,0,29.4,low,0.15,tiny,,minimal,5.0,25.0,light,0,56.0,moderate,7,0 - 7.99,3,spring,3.9512437185814275
EP4591-PPSA09273_00-82827334LOBPS5EU,3.88,26,,1,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,,,,19.99,2023,4,147.0,3-6_mois,147.0,3-6_mois,147.0,3-6_mois,301.0,6-12_mois,,jamais_ou_plus,0,0,1,1,,other,small,2,1,0,0,1,0,16.8,very_low,1.07,small,1.0,basic,10.0,25.0,light,0,9.0,obscure,16,15 - 24.99,2,spring,3.295836866004329
EP0767-PPSA12562_00-0771255808304579,4.51,874,79,0,1,0,1,0,0,0,0,0,0,0,25,0,0,1,0,0,,8,8,24.99,2023,2,302.0,6-12_mois,302.0,6-12_mois,,jamais_ou_plus,,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,,other,unique,1,1,1,0,1,0,78.8,high,2.23,small,,basic,11.0,72.0,rich,1,82.0,very_high,12,15 - 24.99,2,winter,6.774223886357614
EP7333-PPSA23667_00-0451073034397434,3.78,46,,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,1.99,2024,8,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,indie_quality,large,26,1,0,0,1,1,36.8,low,,,5.0,standard,5.0,25.0,light,0,63.0,high,3,0 - 7.99,1,summer,3.8501476017100584
EP2187-PPSA05657_00-THELONGESTROAD00,3.94,116,,1,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,,9.99,2022,1,43.0,0-3_mois,134.0,3-6_mois,331.0,6-12_mois,554.0,1-2_ans,1198.0,jamais_ou_plus,0,1,0,0,0,indie_quality,medium,12,1,0,0,1,1,47.2,medium,0.3,tiny,1.0,basic,4.0,28.0,light,0,53.0,moderate,3,8 - 14.99,3,winter,4.762173934797756
EP6665-PPSA06366_00-LRG0000000000000,2.38,1784,33,1,0,0,0,0,0,0,4,1,0,3,37,0,0,0,0,0,4,14,14,29.99,2023,5,190.0,6-12_mois,237.0,6-12_mois,237.0,6-12_mois,265.0,6-12_mois,713.0,1-2_ans,0,0,0,1,1,aa,major,56,1,1,0,1,0,85.1,very_high,17.81,medium,2.0,standard,13.0,91.0,extensive,0,93.0,very_high,16,25 - 39.99,2,spring,7.487173694213739
EP7581-PPSA16618_00-0277621140622233,4.36,2996,51,0,0,0,0,0,0,0,4,1,0,5,28,0,0,1,4,0,,37,37,24.99,2023,12,142.0,3-6_mois,226.0,6-12_mois,354.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,unique,1,1,1,0,0,0,89.6,very_high,,,1.0,basic,4.0,100.0,extensive,0,83.0,very_high,12,15 - 24.99,2,winter,8.005367067316664
EP5335-PPSA14748_00-LOSTANDTHEWICKED,3.95,22,,1,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,,,,9.99,2023,6,104.0,3-6_mois,104.0,3-6_mois,104.0,3-6_mois,285.0,6-12_mois,679.0,1-2_ans,0,0,1,1,1,indie_quality,large,21,1,0,0,0,1,14.4,very_low,0.7,tiny,,minimal,1.0,16.0,minimal,0,21.0,low,16,8 - 14.99,2,summer,3.1354942159291497
EP6596-PPSA05159_00-MAGESEEKERLOLSEU,4.36,101,7,1,1,0,0,0,0,0,4,1,0,5,53,0,0,0,0,0,,9,9,29.99,2023,4,177.0,3-6_mois,177.0,3-6_mois,246.0,6-12_mois,456.0,1-2_ans,,jamais_ou_plus,0,0,0,0,,other,small,4,1,1,0,0,1,47.7,medium,3.01,small,9.0,good,13.0,75.0,rich,0,75.0,high,12,25 - 39.99,2,spring,4.624972813284271
EP7816-PPSA15525_00-0421251372653219,4.78,96,87,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,5,5,18.99,2023,8,58.0,0-3_mois,127.0,3-6_mois,479.0,1-2_ans,659.0,1-2_ans,,jamais_ou_plus,0,1,0,0,,specialized,large,42,1,0,1,0,0,48.0,medium,2.97,small,1.0,basic,6.0,47.0,standard,0,83.0,very_high,16,15 - 24.99,2,summer,4.574710978503383
EP0811-PPSA08404_00-9990144616832358,4.26,233,,1,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,2,2,19.99,2023,9,71.0,0-3_mois,71.0,0-3_mois,399.0,1-2_ans,453.0,1-2_ans,,jamais_ou_plus,0,0,0,0,,other,small,4,1,0,0,1,1,64.1,high,0.77,tiny,,standard,29.0,44.0,standard,0,39.0,low,7,15 - 24.99,2,fall,5.455321115357702
EP6470-PPSA04623_00-THEMARAUDERCHRON,3.88,104,,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,2,,4.99,2021,10,409.0,1-2_ans,409.0,1-2_ans,409.0,1-2_ans,409.0,1-2_ans,,jamais_ou_plus,0,0,0,0,0,other,large,47,1,0,0,0,0,44.0,medium,0.2,tiny,,minimal,3.0,28.0,light,0,32.0,low,16,0 - 7.99,4,fall,4.653960350157523
EB0505-PPSA18777_00-0358078776292046,4.38,13,,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,,,14.99,2024,3,48.0,0-3_mois,181.0,3-6_mois,363.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,0,,other,unique,1,1,0,0,1,1,8.3,very_low,,,,none,,3.0,minimal,0,3.0,obscure,3,8 - 14.99,1,spring,2.6390573296152584
EP4176-PPSA03718_00-5144890209675501,3.92,1768,75,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,0,0,2,8,8,49.99,2021,9,48.0,0-3_mois,48.0,0-3_mois,153.0,3-6_mois,776.0,jamais_ou_plus,,jamais_ou_plus,0,1,1,0,0,other,small,4,1,0,0,0,0,83.0,very_high,24.26,large,1.0,basic,9.0,75.0,rich,0,81.0,very_high,18,40+,4,fall,7.478169694159785
EP7099-PPSA20938_00-PPGMERMAIDZENNOR,4.66,59,,1,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,5.99,2024,5,99.0,3-6_mois,99.0,3-6_mois,99.0,3-6_mois,99.0,3-6_mois,,moins_de_2_ans_sans_baisse,0,0,1,1,,indie_quality,medium,20,1,0,0,0,1,40.8,medium,0.44,tiny,,minimal,4.0,25.0,light,0,58.0,moderate,12,0 - 7.99,1,spring,4.0943445622221
EP3643-PPSA24651_00-THEMESSENGERSIEE,4.71,3894,82,1,1,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,4,12,12,19.99,2025,1,111.0,3-6_mois,111.0,3-6_mois,111.0,3-6_mois,111.0,3-6_mois,111.0,3-6_mois,0,0,1,1,1,aa,large,25,1,0,0,0,0,92.6,very_high,0.39,tiny,,basic,10.0,78.0,rich,0,92.0,very_high,7,15 - 24.99,0,winter,8.267448958304849
EP2907-PPSA24864_00-0657719756865376,4.74,2420,77,0,1,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,2,5,5,39.99,2025,5,42.0,0-3_mois,168.0,3-6_mois,168.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,1,,,other,small,4,1,0,0,1,0,91.1,very_high,,,1.0,basic,4.0,69.0,rich,1,82.0,very_high,16,25 - 39.99,0,spring,7.791935956938058
EP2502-PPSA10985_00-MADWMOBIUSPS5EUR,4.33,729,,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,,9,9,19.99,2024,2,244.0,6-12_mois,244.0,6-12_mois,342.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,small,2,1,0,0,0,1,79.0,high,,,,none,,31.0,light,0,43.0,moderate,7,15 - 24.99,1,winter,6.593044534142437
EP1661-PPSA06024_00-SYPS5THEMOOSEMAN,3.84,250,,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,2,,6.99,2022,3,309.0,6-12_mois,309.0,6-12_mois,309.0,6-12_mois,309.0,6-12_mois,,jamais_ou_plus,0,0,0,1,0,other,major,77,1,0,0,0,0,61.3,high,,,,none,,19.0,minimal,0,47.0,moderate,7,0 - 7.99,3,spring,5.5254529391317835
EP7233-PPSA16110_00-DREADXPTMASIEE00,3.95,926,75,1,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,3,2,2,20.99,2024,8,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,small,3,1,0,0,1,0,82.4,very_high,1.65,small,1.0,basic,10.0,56.0,standard,0,79.0,high,16,15 - 24.99,1,summer,6.831953565565855
UB0561-PPSA21776_00-0811483022402755,1.81,52,,0,1,0,1,0,0,0,9,0,0,0,23,0,0,0,0,0,,,,13.99,2024,5,41.0,0-3_mois,41.0,0-3_mois,82.0,0-3_mois,139.0,3-6_mois,517.0,1-2_ans,0,1,1,1,1,other,small,3,1,0,0,1,0,37.7,low,,,2.0,basic,5.0,31.0,light,1,29.0,low,12,8 - 14.99,1,spring,3.970291913552122
EB1457-PPSA26155_00-0149953471195518,5.0,5,,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,,,,11.99,2025,3,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,other,unique,1,1,0,0,1,1,4.3,very_low,,,1.0,basic,4.0,6.0,minimal,0,1.0,obscure,12,8 - 14.99,0,spring,1.791759469228055
EP1667-PPSA18024_00-TMS2X2023PS5SIEE,4.32,77,,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,,3,3,17.99,2023,11,160.0,3-6_mois,160.0,3-6_mois,160.0,3-6_mois,160.0,3-6_mois,,moins_de_2_ans_sans_baisse,0,0,1,1,,other,medium,20,1,0,0,1,1,44.2,medium,1.05,small,1.0,basic,6.0,34.0,light,0,47.0,moderate,12,15 - 24.99,2,fall,4.356708826689592
EP1667-PPSA16955_00-TMS1V0023PS5SIEE,4.34,89,,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,,,17.99,2023,9,230.0,6-12_mois,230.0,6-12_mois,230.0,6-12_mois,230.0,6-12_mois,,jamais_ou_plus,0,0,0,1,,other,medium,20,1,0,0,1,1,46.5,medium,0.9,tiny,1.0,basic,6.0,25.0,light,0,34.0,low,7,15 - 24.99,2,fall,4.499809670330265
EP8923-PPSA21256_00-TNOTRPS5EU000000,4.49,41,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,19.99,2025,6,50.0,0-3_mois,112.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,,,,indie_quality,medium,17,1,0,0,1,0,42.5,medium,2.36,small,2.0,standard,13.0,25.0,light,0,41.0,moderate,3,15 - 24.99,0,summer,3.7376696182833684
EB1103-PPSA32179_00-0446865325932514,3.93,15,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,4.99,2025,8,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,,,,indie_quality,medium,18,0,0,0,1,0,27.2,low,0.05,tiny,,minimal,1.0,12.0,minimal,0,17.0,obscure,7,0 - 7.99,0,summer,2.772588722239781
EP2006-PPSA19266_00-0102928119805050,4.39,381,,1,0,0,0,0,0,0,0,0,0,1,42,0,0,1,0,0,2,6,6,29.99,2024,2,19.0,0-3_mois,19.0,0-3_mois,48.0,0-3_mois,288.0,6-12_mois,,moins_de_2_ans_sans_baisse,1,1,1,1,,aa,small,3,1,0,0,1,1,71.9,high,0.89,tiny,,basic,14.0,53.0,standard,0,80.0,high,7,25 - 39.99,1,winter,5.945420608606575
EP3024-PPSA30497_00-MOORHUORIGIPS5WW,3.88,8,,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,,,19.99,2025,6,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,,,,indie_quality,large,41,1,0,1,1,1,13.2,very_low,,,,none,,0.0,minimal,0,12.0,obscure,7,15 - 24.99,0,summer,2.1972245773362196
EP6718-PPSA22476_00-0045504320618086,3.47,19,,0,1,0,0,0,0,0,0,0,0,0,14,1,2,0,0,0,8,,,9.99,2024,6,55.0,0-3_mois,55.0,0-3_mois,111.0,3-6_mois,155.0,3-6_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,indie_quality,large,38,0,0,0,1,0,15.5,very_low,,,,none,,9.0,minimal,0,35.0,low,3,8 - 14.99,1,summer,2.995732273553991
EP8925-PPSA09143_00-0197576312308045,3.08,12,,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,15,15,24.99,2022,11,78.0,0-3_mois,919.0,jamais_ou_plus,919.0,jamais_ou_plus,919.0,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,,other,unique,1,1,1,0,0,0,5.5,very_low,2.97,small,1.0,basic,4.0,47.0,standard,0,10.0,obscure,7,15 - 24.99,3,fall,2.5649493574615367
EP4829-PPSA07149_00-TOWSPACERSCHOICE,4.2,6360,72,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,5,18,18,59.99,2023,3,87.0,0-3_mois,87.0,0-3_mois,87.0,0-3_mois,288.0,6-12_mois,875.0,jamais_ou_plus,0,0,1,1,1,other,small,5,1,1,0,0,0,92.6,very_high,,,1.0,basic,5.0,78.0,rich,0,83.0,very_high,18,40+,2,spring,8.757940876678804
EP4467-PPSA05004_00-0026885452755267,4.7,9550,75,1,1,0,0,0,0,0,3,1,1,8,28,0,0,1,4,1,3,14,14,44.99,2024,3,50.0,0-3_mois,85.0,0-3_mois,106.0,3-6_mois,262.0,6-12_mois,540.0,1-2_ans,0,1,1,1,1,other,unique,1,1,0,0,0,0,95.1,very_high,28.71,large,2.0,standard,14.0,100.0,extensive,0,89.0,very_high,18,40+,1,spring,9.164401140034737
EP2333-PPSA01826_00-PATHLESSSIEE0000,4.57,1445,77,1,1,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,3,6,6,34.99,2020,11,84.0,0-3_mois,205.0,6-12_mois,329.0,6-12_mois,560.0,1-2_ans,,jamais_ou_plus,0,0,0,0,0,aa,large,24,1,0,0,0,1,80.4,very_high,3.64,small,1.0,standard,16.0,62.0,rich,0,91.0,very_high,12,25 - 39.99,5,fall,7.27655640271871
EP2236-PPSA02854_00-THEPEDESTRIAN002,4.36,2328,83,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,1,2,15.99,2021,1,61.0,0-3_mois,61.0,0-3_mois,117.0,3-6_mois,481.0,1-2_ans,1421.0,jamais_ou_plus,0,0,1,0,0,other,unique,1,1,0,0,1,1,84.8,very_high,0.85,tiny,,minimal,5.0,50.0,standard,0,80.0,high,7,15 - 24.99,4,winter,7.753194269884341
EP5133-PPSA23048_00-BOUNCECHALLENGE1,3.73,26,,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,,,,4.49,2024,8,43.0,0-3_mois,43.0,0-3_mois,43.0,0-3_mois,213.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,other,medium,10,1,0,0,1,1,23.2,low,0.15,tiny,,minimal,1.0,9.0,minimal,0,3.0,obscure,3,0 - 7.99,1,summer,3.295836866004329
EP5133-PPSA19270_00-ORBBOUNCENROLL12,4.64,25,,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,,,,6.99,2023,11,44.0,0-3_mois,44.0,0-3_mois,177.0,3-6_mois,352.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,other,medium,10,1,0,0,0,1,18.1,very_low,,,,none,,6.0,minimal,0,6.0,obscure,3,0 - 7.99,2,fall,3.258096538021482
EP3393-PPSA01913_00-PERSISTENCEX2020,4.12,3507,71,1,1,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,4,10,10,29.99,2021,6,14.0,0-3_mois,14.0,0-3_mois,14.0,0-3_mois,14.0,0-3_mois,,jamais_ou_plus,1,1,1,1,0,other,unique,1,1,0,0,0,0,88.0,very_high,2.05,small,6.0,good,17.0,84.0,extensive,0,83.0,very_high,18,25 - 39.99,4,summer,8.162801353492073
